task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
97	5f/df509c	351821	SALMON_ALIGN (DEN0280_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 16:24:04.354	3m 20s	2m 58s	650.6%	10.5 GB	12.5 GB	4.5 GB	18.5 MB
18	85/68bd46	351720	STAR_GENCODE (DEN0160_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 13:32:28.937	2h 59m 25s	29m 56s	1274.1%	40.9 GB	43.1 GB	69.3 GB	21.8 GB
25	c4/9a428d	351727	STAR_GENCODE (IGIB1130863008n_Nextseq_Negative)	COMPLETED	0	2025-04-02 13:32:29.266	3h 35s	24m 8s	1257.7%	40.4 GB	42.2 GB	49.7 GB	10.1 GB
99	74/9560ae	351823	SALMON_ALIGN (IGIB1130863008n_Nextseq_Negative)	COMPLETED	0	2025-04-02 16:33:04.524	49.7s	25.8s	291.2%	2.7 GB	3.5 GB	635.7 MB	18.4 MB
28	0f/f4a7ea	351730	STAR_GENCODE (DEN0218_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 13:32:29.370	3h 1m 50s	23m 52s	1218.8%	40.4 GB	42.3 GB	54.1 GB	15.5 GB
21	1f/12cd6b	351723	STAR_GENCODE (DEN0247_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 13:32:29.090	3h 2m 20s	26m 55s	1256.5%	40.9 GB	43.1 GB	62.5 GB	20.2 GB
100	68/899d01	351824	SALMON_ALIGN (DEN0218_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 16:34:19.796	34.4s	28s	315.4%	3.4 GB	4.5 GB	710.6 MB	18.4 MB
98	9f/82fc5a	351822	SALMON_ALIGN (DEN0160_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 16:31:55.121	3m 4s	3m	623.6%	11.8 GB	14.3 GB	2.6 GB	18.5 MB
27	0b/2749ae	351729	STAR_GENCODE (IGIB1130409267n_Nextseq_Negative)	COMPLETED	0	2025-04-02 13:32:29.341	3h 3m 45s	25m 49s	1273.8%	41.2 GB	43.5 GB	80.3 GB	30.5 GB
17	75/52195d	351719	STAR_GENCODE (DEN0278_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 13:32:28.884	3h 3m 45s	34m 16s	1289.6%	40.8 GB	42.9 GB	62.1 GB	19.7 GB
101	db/557d0e	351825	SALMON_ALIGN (DEN0247_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 16:34:49.343	2m 30s	2m 21s	589.7%	11.2 GB	12.6 GB	2.6 GB	18.5 MB
29	6d/1f4e24	351731	STAR_GENCODE (DEN0288_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 13:32:29.405	3h 5m 10s	22m 12s	1206.4%	40.7 GB	42.7 GB	56.6 GB	16.6 GB
24	35/9092e4	351726	STAR_GENCODE (DEN0069_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 13:32:29.221	3h 5m 40s	29m 47s	1280.0%	40.7 GB	42.7 GB	57.9 GB	14.8 GB
103	5f/5c49ab	351827	SALMON_ALIGN (DEN0278_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 16:36:14.464	2m 15s	2m	550.1%	10.1 GB	12.5 GB	1.9 GB	18.5 MB
26	d0/3fa198	351728	STAR_GENCODE (DEN0090_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 13:32:29.307	3h 6m 20s	29m 56s	1334.4%	40.6 GB	42.5 GB	59.1 GB	14.9 GB
22	db/f87461	351724	STAR_GENCODE (DEN0287_Aviti_Severe)	COMPLETED	0	2025-04-02 13:32:29.134	3h 6m 30s	31m 3s	1271.7%	41.3 GB	43.6 GB	102.7 GB	48.5 GB
102	8d/d45c7c	351826	SALMON_ALIGN (IGIB1130409267n_Nextseq_Negative)	COMPLETED	0	2025-04-02 16:36:14.408	2m 55s	2m 41s	645.2%	12.5 GB	14.3 GB	4 GB	18.6 MB
105	70/5bb1d4	351829	SALMON_ALIGN (DEN0069_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 16:38:09.595	1m 35s	1m 17s	483.0%	9.7 GB	11 GB	1.3 GB	18.5 MB
106	94/4bd8bf	351830	SALMON_ALIGN (DEN0090_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 16:38:49.344	59.9s	48.7s	426.0%	4.8 GB	6.3 GB	866 MB	18.4 MB
104	56/6f4345	351828	SALMON_ALIGN (DEN0288_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 16:37:39.395	2m 20s	1m 58s	553.8%	10.3 GB	12.5 GB	1.9 GB	18.5 MB
107	7b/eeecf2	351831	SALMON_ALIGN (DEN0287_Aviti_Severe)	COMPLETED	0	2025-04-02 16:38:59.550	4m 10s	3m 39s	683.2%	10.4 GB	12.5 GB	7.2 GB	18.6 MB
30	19/71ebd0	351732	STAR_GENCODE (IGIB1130739946n_Nextseq_Negative)	COMPLETED	0	2025-04-02 13:32:29.450	3h 12m 50s	25m 54s	1287.0%	41.1 GB	43.3 GB	75.3 GB	25.7 GB
32	20/adb4e7	351734	STAR_GENCODE (DEN0283_Aviti_Severe)	COMPLETED	0	2025-04-02 13:32:29.534	3h 15m	23m 3s	1244.2%	41.1 GB	43.2 GB	67.7 GB	24.1 GB
108	2f/2facba	351832	SALMON_ALIGN (IGIB1130739946n_Nextseq_Negative)	COMPLETED	0	2025-04-02 16:45:20.035	3m 24s	3m 17s	621.8%	12 GB	14.3 GB	2.8 GB	18.6 MB
33	1e/40eeea	351735	STAR_GENCODE (DEN0100_Aviti_Severe)	COMPLETED	0	2025-04-02 13:32:29.583	3h 16m 50s	16m 51s	1170.2%	41 GB	43.1 GB	63.7 GB	21.4 GB
109	45/155e4a	351833	SALMON_ALIGN (DEN0283_Aviti_Severe)	COMPLETED	0	2025-04-02 16:47:29.724	3m 30s	2m 57s	641.7%	11 GB	12.6 GB	3.5 GB	18.5 MB
37	ba/d50bd7	351739	STAR_GENCODE (DEN0035_Aviti_Severe)	COMPLETED	0	2025-04-02 13:32:29.787	3h 18m 55s	14m 54s	1154.9%	40.7 GB	42.7 GB	67.1 GB	25.1 GB
110	7a/8f1cd1	351834	SALMON_ALIGN (DEN0100_Aviti_Severe)	COMPLETED	0	2025-04-02 16:49:19.747	2m 25s	2m 16s	598.7%	11 GB	12.6 GB	3 GB	18.5 MB
39	4e/01816c	351741	STAR_GENCODE (DEN0058_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 13:32:29.859	3h 20m 20s	14m 51s	1152.9%	40.5 GB	42.4 GB	51.6 GB	13.5 GB
40	f7/581ebf	351742	STAR_GENCODE (IGIB1130738517n_Nextseq_Negative)	COMPLETED	0	2025-04-02 13:32:29.888	3h 20m 25s	14m 23s	1137.4%	40.9 GB	43 GB	71 GB	24.6 GB
111	5e/55f4c7	351836	SALMON_ALIGN (DEN0035_Aviti_Severe)	COMPLETED	0	2025-04-02 16:51:24.607	2m 20s	2m 15s	571.3%	11 GB	12.6 GB	2.6 GB	18.5 MB
112	5f/e7edc6	351839	SALMON_ALIGN (DEN0058_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 16:52:49.593	1m 50s	1m 36s	502.8%	8.8 GB	11 GB	1.5 GB	18.4 MB
31	4f/52acd1	351733	STAR_GENCODE (DEN0137_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 13:32:29.489	3h 22m 35s	32m 10s	1323.9%	40.7 GB	42.7 GB	78.8 GB	28.1 GB
113	cd/723c31	351840	SALMON_ALIGN (IGIB1130738517n_Nextseq_Negative)	COMPLETED	0	2025-04-02 16:52:54.582	3m 5s	2m 57s	629.9%	11.2 GB	14.3 GB	2.9 GB	18.5 MB
35	f9/91c50a	351737	STAR_GENCODE (IGIB1130739961n_Nextseq_Negative)	COMPLETED	0	2025-04-02 13:32:29.703	3h 24m 5s	22m 7s	1222.7%	40.9 GB	43 GB	60.1 GB	16.2 GB
114	70/d1e99b	351841	SALMON_ALIGN (DEN0137_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 16:55:04.562	2m 5s	1m 36s	493.3%	9.7 GB	11 GB	1.4 GB	18.5 MB
43	56/b79ea5	351745	STAR_GENCODE (DEN0264_Nextseq_Severe)	COMPLETED	0	2025-04-02 13:32:30.008	3h 24m 59s	11m 57s	1112.6%	40.6 GB	42.5 GB	50.3 GB	10.7 GB
38	4a/741bcb	351740	STAR_GENCODE (DEN0107_Aviti_Severe)	COMPLETED	0	2025-04-02 13:32:29.826	3h 25m 35s	21m 36s	1207.0%	40.7 GB	42.7 GB	98.7 GB	55.8 GB
41	2c/ba15a6	351743	STAR_GENCODE (DEN0012_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 13:32:29.924	3h 25m 40s	19m 12s	1200.0%	40.9 GB	42.9 GB	81.3 GB	34.2 GB
44	c8/361b7c	351746	STAR_GENCODE (DEN0168_Aviti_Severe)	COMPLETED	0	2025-04-02 13:32:30.049	3h 26m 19s	10m 49s	1071.1%	40.3 GB	42 GB	42.2 GB	6.9 GB
115	07/6b8530	351842	SALMON_ALIGN (IGIB1130739961n_Nextseq_Negative)	COMPLETED	0	2025-04-02 16:56:34.603	2m 40s	2m 14s	593.7%	11.6 GB	14.3 GB	2 GB	18.5 MB
119	ad/807552	351846	SALMON_ALIGN (DEN0168_Aviti_Severe)	COMPLETED	0	2025-04-02 16:58:49.651	34.8s	23.8s	264.7%	2.7 GB	3.5 GB	657.4 MB	18.4 MB
116	82/0593d0	351843	SALMON_ALIGN (DEN0264_Nextseq_Severe)	COMPLETED	0	2025-04-02 16:57:29.589	2m 20s	1m 48s	525.0%	9.9 GB	12.5 GB	1.4 GB	18.5 MB
34	75/26c151	351736	STAR_GENCODE (DEN0294_Aviti_Severe)	COMPLETED	0	2025-04-02 13:32:29.669	3h 27m 20s	26m 19s	1242.1%	41.4 GB	43.8 GB	95.6 GB	44.1 GB
118	97/81708f	351845	SALMON_ALIGN (DEN0012_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 16:58:09.654	2m 40s	2m 19s	638.0%	11.3 GB	14.3 GB	4.2 GB	18.6 MB
117	c7/8b0026	351844	SALMON_ALIGN (DEN0107_Aviti_Severe)	COMPLETED	0	2025-04-02 16:58:04.596	3m 15s	2m 47s	611.9%	10.8 GB	12.5 GB	3.2 GB	18.5 MB
120	d3/efdcb5	351847	SALMON_ALIGN (DEN0294_Aviti_Severe)	COMPLETED	0	2025-04-02 16:59:49.612	3m 15s	3m 3s	671.0%	11.4 GB	14.3 GB	6.3 GB	18.6 MB
42	35/cf143c	351744	STAR_GENCODE (IGIB1130746713n_Nextseq_Negative)	COMPLETED	0	2025-04-02 13:32:29.968	3h 32m	24m 59s	1245.1%	40.4 GB	42.2 GB	46.5 GB	8.5 GB
121	ab/9b36f5	351848	SALMON_ALIGN (IGIB1130746713n_Nextseq_Negative)	COMPLETED	0	2025-04-02 17:04:29.638	34.9s	30.4s	165.0%	2.6 GB	3.4 GB	624.6 MB	18.3 MB
47	99/94ae6a	351749	STAR_GENCODE (DEN0023_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 13:32:30.163	3h 36m 24s	15m 51s	1139.6%	40.9 GB	42.9 GB	69.9 GB	25.7 GB
122	ca/0a7eaa	351849	SALMON_ALIGN (DEN0023_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 17:08:54.693	3m 10s	3m	621.6%	11.4 GB	14.3 GB	3.3 GB	18.6 MB
50	31/732f1a	351752	STAR_GENCODE (DEN0242_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 13:32:30.290	3h 40m 39s	16m 6s	1140.1%	41.1 GB	43.4 GB	70.7 GB	25.5 GB
51	a1/6c7a67	351753	STAR_GENCODE (DEN0270_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 13:32:30.360	3h 42m 44s	17m 13s	1153.4%	41.1 GB	43.4 GB	83.3 GB	32.5 GB
36	2e/c2f411	351738	STAR_GENCODE (DEN0126_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 13:32:29.744	3h 43m 10s	40m 42s	1351.6%	41.2 GB	43.4 GB	86.3 GB	31.5 GB
46	51/c3700b	351748	STAR_GENCODE (DEN0179_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 13:32:30.132	3h 43m 19s	24m 16s	1273.6%	41 GB	43.2 GB	74 GB	27.2 GB
123	85/c34bb4	351850	SALMON_ALIGN (DEN0242_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 17:13:09.763	3m 30s	3m 3s	627.5%	11.4 GB	14.3 GB	3.5 GB	18.6 MB
55	c9/64e1f1	351757	STAR_GENCODE (DEN0170_Aviti_Severe)	COMPLETED	0	2025-04-02 13:32:30.532	3h 44m 19s	16m 46s	1230.0%	40.4 GB	42.1 GB	47.9 GB	10.1 GB
127	cd/aac4cf	351854	SALMON_ALIGN (DEN0170_Aviti_Severe)	COMPLETED	0	2025-04-02 17:16:49.649	39.9s	26s	294.9%	2.9 GB	3.8 GB	690.1 MB	18.4 MB
124	be/4c4180	351851	SALMON_ALIGN (DEN0270_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 17:15:14.707	3m	2m 41s	625.1%	11 GB	12.6 GB	4.4 GB	18.6 MB
126	d5/fed71f	351853	SALMON_ALIGN (DEN0179_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 17:15:49.762	2m 25s	2m 11s	578.0%	10.8 GB	12.5 GB	2.4 GB	18.5 MB
48	64/8ae990	351750	STAR_GENCODE (DEN0108_Aviti_Severe)	COMPLETED	0	2025-04-02 13:32:30.205	3h 45m 49s	24m 46s	1219.4%	41.4 GB	43.7 GB	87.2 GB	37.1 GB
52	af/23e59c	351754	STAR_GENCODE (DEN0088_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 13:32:30.401	3h 46m 29s	20m 26s	1218.6%	41 GB	43.2 GB	77.9 GB	31.7 GB
125	42/b6379f	351852	SALMON_ALIGN (DEN0126_Nextseq_Non-Severe)	COMPLETED	0	2025-04-02 17:15:39.705	3m 40s	3m 14s	615.4%	11.4 GB	14.3 GB	2.9 GB	18.5 MB
57	3c/633068	351759	STAR_GENCODE (IGIB11301147582n_Nextseq_Negative)	COMPLETED	0	2025-04-02 13:32:30.619	3h 48m 19s	11m 45s	1026.3%	40.7 GB	42.7 GB	47.8 GB	9.5 GB
128	3f/7536d5	351855	SALMON_ALIGN (DEN0108_Aviti_Severe)	COMPLETED	0	2025-04-02 17:18:19.930	3m 40s	3m 25s	668.2%	10.9 GB	12.6 GB	5.7 GB	18.6 MB
129	7a/72e57f	351856	SALMON_ALIGN (DEN0088_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 17:18:59.688	3m 15s	3m 10s	651.5%	10.5 GB	12.5 GB	4.5 GB	18.6 MB
130	eb/1e8928	351857	SALMON_ALIGN (IGIB11301147582n_Nextseq_Negative)	COMPLETED	0	2025-04-02 17:20:49.692	1m 55s	1m 40s	517.7%	10.6 GB	12.5 GB	1.3 GB	18.5 MB
56	09/bf0a01	351758	STAR_GENCODE (DEN0061_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 13:32:30.566	3h 50m 49s	18m 18s	1187.0%	40.8 GB	42.9 GB	70.8 GB	26.3 GB
45	13/130398	351747	STAR_GENCODE (DEN0284_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 13:32:30.095	3h 51m 29s	34m 27s	1305.7%	41.4 GB	43.7 GB	95 GB	43.6 GB
131	27/fe5ab0	351858	SALMON_ALIGN (DEN0061_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 17:23:19.803	2m 30s	2m 12s	614.2%	11.4 GB	14.3 GB	3.2 GB	18.5 MB
49	45/d3329b	351751	STAR_GENCODE (DEN0271_Aviti_Severe)	COMPLETED	0	2025-04-02 13:32:30.251	3h 53m 19s	30m 16s	1252.2%	41.3 GB	43.6 GB	108.3 GB	53.7 GB
132	5a/efde1e	351859	SALMON_ALIGN (DEN0284_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 17:23:59.723	3m 50s	3m 42s	675.7%	10.6 GB	12.6 GB	6.6 GB	18.6 MB
60	64/037fd5	351762	STAR_GENCODE (IGIB1130407799n_Nextseq_Negative)	COMPLETED	0	2025-04-02 13:32:30.715	3h 56m 34s	12m 58s	1142.4%	40.7 GB	42.7 GB	56.8 GB	14.7 GB
133	22/b2fee9	351860	SALMON_ALIGN (DEN0271_Aviti_Severe)	COMPLETED	0	2025-04-02 17:25:49.714	3m 25s	3m 9s	658.9%	10.2 GB	12.5 GB	5.4 GB	18.6 MB
134	44/c5272e	351861	SALMON_ALIGN (IGIB1130407799n_Nextseq_Negative)	COMPLETED	0	2025-04-02 17:29:04.803	3m 15s	2m 45s	587.6%	11.6 GB	14.3 GB	2 GB	18.5 MB
59	4f/703429	351761	STAR_GENCODE (DEN0001_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 13:32:30.683	4h 44s	17m 39s	1170.2%	40.9 GB	43 GB	70.2 GB	26.9 GB
58	85/b0a9b7	351760	STAR_GENCODE (IGIB1130733000n_Nextseq_Negative)	COMPLETED	0	2025-04-02 13:32:30.652	4h 49s	19m 44s	1168.5%	40.6 GB	42.5 GB	51.3 GB	11.6 GB
61	88/167b9e	351763	STAR_GENCODE (DEN0171_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 13:32:30.756	4h 1m 39s	18m 5s	1204.9%	40.9 GB	43 GB	62.3 GB	21.5 GB
136	39/303a83	351866	SALMON_ALIGN (IGIB1130733000n_Nextseq_Negative)	COMPLETED	0	2025-04-02 17:33:20.141	1m 29s	1m 14s	483.9%	9.7 GB	12.5 GB	1.2 GB	18.5 MB
135	f6/67e5eb	351865	SALMON_ALIGN (DEN0001_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 17:33:14.745	3m 5s	2m 41s	629.9%	12.1 GB	14.3 GB	3.9 GB	18.6 MB
65	c5/de41ba	351767	STAR_GENCODE (DEN0083_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 13:32:30.989	4h 4m 19s	15m 45s	1168.3%	40.9 GB	43.1 GB	64.1 GB	22 GB
137	49/aedb1b	351867	SALMON_ALIGN (DEN0171_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 17:34:09.742	3m 30s	3m	603.8%	11.1 GB	12.6 GB	2.8 GB	18.5 MB
138	ad/38ca60	351869	SALMON_ALIGN (DEN0083_Aviti_Non-Severe)	COMPLETED	0	2025-04-02 17:36:50.020	3m	2m 42s	627.7%	11 GB	12.6 GB	3.3 GB	18.5 MB
63	fc/4fcd56	351765	STAR_GENCODE (IGIB1130430586n_Nextseq_Negative)	COMPLETED	0	2025-04-02 13:32:30.857	4h 7m 44s	21m 38s	1274.0%	40.4 GB	42.2 GB	47.4 GB	8.9 GB
139	f3/4ad397	351871	SALMON_ALIGN (IGIB1130430586n_Nextseq_Negative)	COMPLETED	0	2025-04-02 17:40:14.822	49.8s	26.1s	268.3%	2.5 GB	3.3 GB	621.4 MB	18.4 MB
69	2d/901feb	351771	STAR_GENCODE (DEN0232_Aviti_Severe)	COMPLETED	0	2025-04-02 13:32:31.133	4h 11m 54s	14m 47s	1121.1%	40.7 GB	42.7 GB	55.7 GB	16 GB
140	fc/bcbfb2	351873	SALMON_ALIGN (DEN0232_Aviti_Severe)	COMPLETED	0	2025-04-02 17:44:24.818	2m 20s	2m 5s	563.8%	11 GB	12.6 GB	2 GB	18.5 MB
