task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
18	76/e8668c	364959	SALMON_ALIGN (DEN0160_Nextseq_Non-Severe)	FAILED	1	2025-04-10 17:00:14.690	13.4s	3ms	-	-	-	-	-
4	ca/078544	364947	SALMON_ALIGN (DEN0048_Aviti_Severe)	ABORTED	-	2025-04-10 17:00:13.836	-	-	-	-	-	-	-
8	2d/08fad5	364951	SALMON_ALIGN (IGIB11305135728n_Nextseq_Negative)	ABORTED	-	2025-04-10 17:00:14.076	-	-	-	-	-	-	-
19	3d/c0def7	364960	SALMON_ALIGN (DEN0009_Aviti_Severe)	ABORTED	-	2025-04-10 17:00:15.211	-	-	-	-	-	-	-
20	14/a0541a	364961	SALMON_ALIGN (IGIB11301147021n_Nextseq_Negative)	ABORTED	-	2025-04-10 17:00:15.602	-	-	-	-	-	-	-
21	67/b06d85	364962	SALMON_ALIGN (DEN0247_Aviti_Non-Severe)	ABORTED	-	2025-04-10 17:00:16.006	-	-	-	-	-	-	-
22	0f/358bef	364963	SALMON_ALIGN (DEN0287_Aviti_Severe)	ABORTED	-	2025-04-10 17:00:16.662	-	-	-	-	-	-	-
23	f4/1f2f43	364964	SALMON_ALIGN (DEN0255_Nextseq_Severe)	ABORTED	-	2025-04-10 17:00:17.205	-	-	-	-	-	-	-
24	48/302693	364965	SALMON_ALIGN (DEN0069_Nextseq_Non-Severe)	ABORTED	-	2025-04-10 17:00:17.674	-	-	-	-	-	-	-
25	2a/f15633	364966	SALMON_ALIGN (IGIB1130863008n_Nextseq_Negative)	ABORTED	-	2025-04-10 17:00:18.068	-	-	-	-	-	-	-
26	93/980ade	364967	SALMON_ALIGN (DEN0090_Nextseq_Non-Severe)	ABORTED	-	2025-04-10 17:00:18.812	-	-	-	-	-	-	-
27	cf/0119d8	364968	SALMON_ALIGN (IGIB1130409267n_Nextseq_Negative)	ABORTED	-	2025-04-10 17:00:19.296	-	-	-	-	-	-	-
28	3a/79281e	364969	SALMON_ALIGN (DEN0218_Nextseq_Non-Severe)	ABORTED	-	2025-04-10 17:00:19.683	-	-	-	-	-	-	-
29	2d/4f2684	364970	SALMON_ALIGN (DEN0288_Aviti_Non-Severe)	ABORTED	-	2025-04-10 17:00:20.167	-	-	-	-	-	-	-
30	57/68c8ce	364971	SALMON_ALIGN (IGIB1130739946n_Nextseq_Negative)	ABORTED	-	2025-04-10 17:00:20.707	-	-	-	-	-	-	-
31	13/86a1a6	364972	SALMON_ALIGN (DEN0137_Nextseq_Non-Severe)	ABORTED	-	2025-04-10 17:00:21.113	-	-	-	-	-	-	-
32	e5/7e9d89	364973	SALMON_ALIGN (DEN0283_Aviti_Severe)	ABORTED	-	2025-04-10 17:00:21.872	-	-	-	-	-	-	-
33	9f/d79d72	364974	SALMON_ALIGN (DEN0100_Aviti_Severe)	ABORTED	-	2025-04-10 17:00:22.524	-	-	-	-	-	-	-
34	98/8e3a5e	364975	SALMON_ALIGN (DEN0294_Aviti_Severe)	ABORTED	-	2025-04-10 17:00:23.173	-	-	-	-	-	-	-
35	60/0eef57	364976	SALMON_ALIGN (IGIB1130739961n_Nextseq_Negative)	ABORTED	-	2025-04-10 17:00:23.846	-	-	-	-	-	-	-
36	34/a01d8c	364977	SALMON_ALIGN (DEN0126_Nextseq_Non-Severe)	ABORTED	-	2025-04-10 17:00:24.499	-	-	-	-	-	-	-
37	26/e934b3	364978	SALMON_ALIGN (DEN0035_Aviti_Severe)	ABORTED	-	2025-04-10 17:00:24.977	-	-	-	-	-	-	-
38	b6/f3d92e	364979	SALMON_ALIGN (DEN0107_Aviti_Severe)	ABORTED	-	2025-04-10 17:00:25.600	-	-	-	-	-	-	-
39	69/c89203	364980	SALMON_ALIGN (DEN0058_Aviti_Non-Severe)	ABORTED	-	2025-04-10 17:00:26.533	-	-	-	-	-	-	-
40	90/5e3fd4	364981	SALMON_ALIGN (IGIB1130738517n_Nextseq_Negative)	ABORTED	-	2025-04-10 17:00:27.172	-	-	-	-	-	-	-
41	cd/034462	364982	SALMON_ALIGN (DEN0012_Aviti_Non-Severe)	ABORTED	-	2025-04-10 17:00:27.603	-	-	-	-	-	-	-
42	86/0e929c	364983	SALMON_ALIGN (IGIB1130746713n_Nextseq_Negative)	ABORTED	-	2025-04-10 17:00:28.040	-	-	-	-	-	-	-
